,Datetime,Interval,Ticker,Open,High,Low,Close,Volume,Avg_Volume_10,RSI,ATR,vol_vs_avrg_vol,SMA_20,SMA_50,SMA_200,SMA_65,desc_number,rsi_peak_rsi_value,rsi_peak_high_value,rsi_bottom_rsi_value,rsi_bottom_low_value,be_current_rsi_less_than_peak,be_current_price_close_above_rsi_peak,be_pre_signal_1,be_pre_signal_last_10,be_close_below_SMA65,be_signal,bu_current_rsi_more_than_bottom,bu_current_price_close_below_rsi_bottom,bu_pre_signal_1,bu_pre_signal_last_13,bu_close_above_SMA65,bu_signal,Combined_Signals_65
20,2024-11-27 09:30:00-05:00,30m,NVDA,135.00999450683594,135.1199951171875,133.39999389648438,133.99009704589844,44533848,11498736.2,29.83669518981989,1.1688712523403877,3.872934140362312,136.57305068969723,140.0887664794922,,141.13251108022837,100,43.00058959742079,136.84500122070312,29.49728127849896,135.82000732421875,1,0,0,0,1,0,1,1,1,2,0,Buy,Buy
21,2024-11-27 10:00:00-05:00,30m,NVDA,133.99000549316406,134.0240020751953,132.25,132.35989379882812,27799444,13446422.3,25.10058917831911,1.2120948825443107,2.06742309439441,136.33655548095703,139.83632446289062,,140.95597862830527,99,43.00058959742079,136.84500122070312,25.10058917831911,132.25,1,0,0,0,1,0,0,0,0,2,0,Buy,Buy
22,2024-11-27 10:30:00-05:00,30m,NVDA,132.3780975341797,133.0800018310547,132.00999450683594,132.72500610351562,18026764,14494580.8,27.86244813315373,1.2019457712353423,1.2436899175449074,136.14380111694337,139.61847045898438,,140.7539017897386,98,43.00058959742079,136.84500122070312,25.10058917831911,132.25,1,0,0,0,1,0,1,0,0,2,0,Buy,Buy
23,2024-11-27 11:00:00-05:00,30m,NVDA,132.72000122070312,133.0800018310547,132.0,132.4149932861328,16322474,15561472.1,26.95362749572334,1.1932354897938668,1.0489029505119891,135.91820068359374,139.3811703491211,,140.56351717435396,97,43.00058959742079,136.84500122070312,25.10058917831911,132.25,1,0,0,0,1,0,1,0,0,2,0,Buy,Buy
24,2024-11-27 11:30:00-05:00,30m,NVDA,132.41000366210938,132.7899932861328,132.1999969482422,132.3137969970703,10352943,15948605.6,26.648069063592672,1.1501469789436354,0.6491440856748003,135.69389572143555,139.14574615478514,,140.3573448768029,96,43.00058959742079,136.84500122070312,25.10058917831911,132.25,1,0,0,0,1,0,1,0,0,2,0,Buy,Buy
25,2024-11-27 12:00:00-05:00,30m,NVDA,132.31900024414062,132.63999938964844,131.89999389648438,132.59500122070312,10200416,16457462.8,29.05487752447526,1.1208511585308087,0.6198048948347007,135.4873954772949,138.8940463256836,,140.16172790527344,95,43.00058959742079,136.84500122070312,25.10058917831911,132.25,1,0,0,0,1,0,1,0,0,2,0,Buy,Buy
26,2024-11-27 12:30:00-05:00,30m,NVDA,132.58999633789062,133.0800018310547,132.22999572753906,133.04110717773438,8252388,16298509.3,32.82075317710135,1.1015050831725814,0.5063277780870425,135.34245071411132,138.60796844482422,,139.980418748122,94,43.00058959742079,136.84500122070312,25.10058917831911,132.25,1,0,0,0,1,0,1,0,0,2,0,Buy,Buy
27,2024-11-27 13:00:00-05:00,30m,NVDA,133.0413055419922,133.65989685058594,132.83999633789062,133.65989685058594,9367131,16547949.2,37.75622919157442,1.0813904709956337,0.5660599320669899,135.16744537353514,138.33913452148437,,139.80563260591947,93,43.00058959742079,136.84500122070312,25.10058917831911,132.25,1,0,0,0,1,0,1,0,0,2,0,Buy,Buy
28,2024-11-27 13:30:00-05:00,30m,NVDA,133.65089416503906,134.42999267578125,133.6199951171875,134.21499633789062,11235399,16993172.0,41.88121886320736,1.0620052629669277,0.6611713810699968,135.03003997802733,138.06833435058593,,139.648633986253,92,43.00058959742079,136.84500122070312,25.10058917831911,132.25,1,0,0,0,1,0,1,0,0,2,0,Buy,Buy
29,2024-11-27 14:00:00-05:00,30m,NVDA,134.22000122070312,134.57000732421875,134.0,134.14999389648438,8482195,16457300.2,41.53410231009797,1.0268625530563436,0.5154062268366473,134.92778930664062,137.78783416748047,,139.5052492581881,91,43.00058959742079,136.84500122070312,25.10058917831911,132.25,1,0,0,0,1,0,1,0,0,2,0,Buy,Buy
30,2024-11-27 14:30:00-05:00,30m,NVDA,134.14500427246094,134.60000610351562,133.97999572753906,134.34500122070312,7192199,12723135.3,43.05881649207192,0.9978016832649308,0.5652851149040283,134.79878921508788,137.5421340942383,,139.35209233210637,90,43.00058959742079,136.84500122070312,25.10058917831911,132.25,0,0,0,0,1,0,1,0,0,2,0,Buy,Buy
31,2024-11-27 15:00:00-05:00,30m,NVDA,134.34500122070312,135.1699981689453,134.2949981689453,134.4398956298828,12043044,11147495.3,43.826516527196205,0.9890301344602928,1.080336315548839,134.6712890625,137.33393188476563,,139.19778301532452,89,43.00058959742079,136.84500122070312,25.10058917831911,132.25,0,0,0,0,1,0,1,0,0,2,0,Buy,Buy
32,2024-11-27 15:30:00-05:00,30m,NVDA,134.43499755859375,135.4199981689453,134.17999267578125,135.4199981689453,14427684,10787587.3,51.15186999109876,1.0069569457962764,1.3374338115437543,134.60147933959962,137.18743194580077,,139.03609079214243,88,43.00058959742079,136.84500122070312,25.10058917831911,132.25,0,0,0,0,1,0,1,0,0,2,0,Buy,Buy
75,2024-12-04 14:00:00-05:00,30m,NVDA,144.2949981689453,145.52000427246094,144.22000122070312,145.5050048828125,15902248,15364587.4,79.95842657144678,0.9357096060267516,1.0349934941956205,141.35363845825196,139.1549331665039,141.91981132507323,138.22017610990085,45,83.26690086571864,144.5800018310547,74.33641847377818,143.80999755859375,1,1,1,2,0,Sell,1,0,0,0,1,0,Sell
76,2024-12-04 14:30:00-05:00,30m,NVDA,145.5050048828125,145.7899932861328,145.2700958251953,145.53140258789062,12230130,13439334.2,80.03414881398012,0.9060087385203766,0.910024992160698,141.67124862670897,139.40473907470704,141.9210683441162,138.3515838623047,44,83.26690086571864,144.5800018310547,74.33641847377818,143.80999755859375,1,1,1,2,0,Sell,1,0,0,0,1,0,Sell
77,2024-12-04 15:00:00-05:00,30m,NVDA,145.52999877929688,145.6699981689453,145.25999450683594,145.3800048828125,12039189,12730675.6,78.20904965653793,0.8705798044910192,0.945683432543046,142.0062042236328,139.63914123535156,141.90856834411622,138.48333482008715,43,83.26690086571864,144.5800018310547,74.33641847377818,143.80999755859375,1,1,1,2,0,Sell,1,0,0,0,1,0,Sell
78,2024-12-04 15:30:00-05:00,30m,NVDA,145.3699951171875,145.6699981689453,144.5800018310547,145.13819885253906,20550348,13624621.4,75.25721651738523,0.8862524140195625,1.5083243340618624,142.32411422729493,139.85760528564452,141.8881593322754,138.60853787935696,42,83.26690086571864,144.5800018310547,74.33641847377818,143.80999755859375,1,1,1,2,0,Sell,1,0,0,0,1,0,Sell
79,2024-12-05 09:30:00-05:00,30m,NVDA,145.1199951171875,146.07000732421875,144.17999267578125,144.67999267578125,32023574,15538621.0,69.87529977607767,0.9579497164779864,2.060901929456932,142.60360412597657,140.06820526123047,141.87000930786132,138.73230708195612,41,83.26690086571864,144.5800018310547,74.33641847377818,143.80999755859375,1,1,1,2,0,Sell,0,0,0,0,1,0,Sell
80,2024-12-05 10:00:00-05:00,30m,NVDA,144.6999969482422,145.25999450683594,143.9499969482422,144.61000061035156,15960623,15566755.2,69.0628327116152,0.9830959909148268,1.0253018560990796,142.88116912841798,140.27350524902343,141.85070930480958,138.85230712890626,40,83.26690086571864,144.5800018310547,69.0628327116152,143.9499969482422,1,1,1,2,0,Sell,0,0,0,0,1,0,Sell
81,2024-12-05 10:30:00-05:00,30m,NVDA,144.610107421875,145.4499969482422,144.24000549316406,145.3300018310547,12008042,15107902.8,72.59312530412737,0.9993028097836338,0.7948185899104407,143.18640899658203,140.49130737304688,141.83440879821777,138.9964608999399,39,83.26690086571864,144.5800018310547,69.0628327116152,143.9499969482422,1,1,1,2,0,Sell,1,0,0,0,1,0,Sell
82,2024-12-05 11:00:00-05:00,30m,NVDA,145.33999633789062,146.19000244140625,145.25,145.94500732421875,11935423,15130633.4,75.19670013779687,0.9950670691852492,0.7888250732451161,143.5203643798828,140.70180755615235,141.82370880126953,139.1449225792518,38,83.26690086571864,144.5800018310547,69.0628327116152,143.9499969482422,1,1,1,2,0,Sell,1,0,0,0,1,0,Sell
83,2024-12-05 11:30:00-05:00,30m,NVDA,145.94979858398438,146.5399932861328,145.9199981689453,146.0749969482422,10076852,15154401.4,75.72168108108842,0.9682762154711244,0.6649455649234683,143.8333641052246,140.85375549316407,141.81943382263182,139.28700092022237,37,75.72168108108842,146.5399932861328,69.0628327116152,143.9499969482422,0,0,0,2,0,Sell,1,0,0,0,1,0,Sell
84,2024-12-05 12:00:00-05:00,30m,NVDA,146.0800018310547,146.35000610351562,145.75999450683594,146.0,8364711,15109114.0,74.73880266415988,0.9412573141288788,0.5536202188956943,144.12186431884766,141.0002554321289,141.81383384704588,139.42823157677284,36,75.72168108108842,146.5399932861328,69.0628327116152,143.9499969482422,1,0,0,2,0,Sell,1,0,0,0,1,0,Sell
85,2024-12-05 12:30:00-05:00,30m,NVDA,145.99000549316406,146.17990112304688,145.82000732421875,145.9499053955078,6546380,14173527.2,74.0474152039735,0.8997313487502535,0.4618737388107598,144.40685958862304,141.15145568847657,141.8029833984375,139.61222862830527,35,75.72168108108842,146.5399932861328,69.0628327116152,143.9499969482422,1,0,0,2,0,Sell,1,0,0,0,1,0,Sell
86,2024-12-05 13:00:00-05:00,30m,NVDA,145.9499969482422,146.0050048828125,144.66000366210938,144.9199981689453,11505053,14101019.5,61.45944194607379,0.93153633960403,0.8159022118932606,144.62185974121093,141.28285552978517,141.78642890930175,139.80546100323016,34,75.72168108108842,146.5399932861328,69.0628327116152,143.9499969482422,1,0,0,2,0,Sell,0,0,0,0,1,0,Sell
87,2024-12-05 13:30:00-05:00,30m,NVDA,144.9149932861328,145.0800018310547,144.30999755859375,144.50999450683594,7845851,13681685.7,57.28443810147436,0.9199983348080948,0.573456456465741,144.75735931396486,141.39505554199218,141.76647888183595,139.98676851712742,33,75.72168108108842,146.5399932861328,57.28443810147436,144.30999755859375,1,0,0,2,0,Sell,0,0,0,0,1,0,Sell
